.98
Noora's farm,2021-09-30T10:39:51.175Z,temperature,13.7
Noora's farm,2021-09-30T17:13:06.988Z,temperature,12.0
Noora's farm,2021-09-30T20:48:04.654Z,temperature,10.2
Noora's farm,2021-09-30T04:57:42.690Z,temperature,12.3
Noora's farm,2021-09-29T23:28:30.229Z,temperature,8.8
Noora's farm,2021-09-30T20:11:20.059Z,temperature,9.5
Noora's farm,2021-09-30T17:06:02.586Z,temperature,11.5
Noora's farm,2021-10-01T17:06:02.586Z,pH,5.72
Noora's farm,2021-10-01T17:06:02.586Z,rainFall,4.8
Noora's farm,2021-10-01T17:57:16.658Z,temperature,8.4
Noora's farm,2021-10-01T15:21:57.008Z,temperature,9.7
Noora's farm,2021-10-01T20:08:01.110Z,temperature,6.4
Noora's farm,2021-10-02T20:08:01.110Z,pH,6.14
Noora's farm,2021-10-02T20:08:01.110Z,rainFall,4.0
Noora's farm,2021-10-02T05:36:01.274Z,temperature,16.2
Noora's farm,2021-10-01T23:56:19.989Z,temperature,13.2
Noora's farm,2021-10-02T23:56:19.989Z,pH,6.13
Noora's farm,2021-10-02T23:56:19.989Z,rainFall,2.9
Noora's farm,2021-10-03T08:16:46.575Z,temperature,9.2
Noora's farm,2021-10-02T21:26:14.235Z,temperature,5.0
Noora's farm,2021-10-03T01:05:44.949Z,temperature,7.9
Noora's farm,2021-10-03T05:41:43.293Z,temperature,9.8
Noora's farm,2021-10-02T21:54:40.544Z,temperature,4.8
Noora's farm,2021-10-03T01:33:46.277Z,temperature,8.1
Noora's farm,2021-10-04T01:33:46.277Z,pH,6.54
Noora's farm,2021-10-04T01:33:46.277Z,rainFall,0
Noora's farm,2021-10-04T12:09:23.996Z,temperature,13.8
Noora's farm,2021-10-04T17:12:36.125Z,temperature,12.0
Noora's farm,2021-10-04T20:13:00.340Z,temperature,10.1
Noora's farm,2021-10-04T05:57:06.605Z,temperature,14.7
Noora's farm,2021-10-04T18:24:28.464Z,temperature,12.6
Noora's farm,2021-10-04T13:34:06.026Z,temperature,13.6
Noora's farm,2021-10-03T21:27:34.906Z,temperature,10.8
Noora's farm,2021-10-04T15:18:20.354Z,temperature,14.4
Noora's farm,2021-10-05T15:18:20.354Z,pH,6.03
Noora's farm,2021-10-05T15:18:20.354Z,rainFall,0
Noora's farm,2021-10-05T00:37:45.655Z,temperature,13.2
Noora's farm,2021-10-05T08:58:56.135Z,temperature,16.2
Noora's farm,2021-10-04T22:28:09.088Z,temperature,12.4
Noora's farm,2021-10-05T09:00:00.405Z,temperature,16.4
Noora's farm,2021-10-05T14:19:04.593Z,temperature,14.1
Noora's farm,2021-10-05T13:05:16.342Z,temperature,15.8
Noora's farm,2021-10-05T10:22:20.396Z,temperature,16.1
Noora's farm,2021-10-06T10:22:20.396Z,pH,6.49
Noora's farm,2021-10-06T10:22:20.396Z,rainFall,2.8
Noora's farm,2021-10-05T23:18:04.398Z,temperature,3.4
Noora's farm,2021-10-06T17:27:52.840Z,temperature,4.3
Noora's farm,2021-10-06T10:05:07.405Z,temperature,7.7
Noora's farm,2021-10-06T17:41:39.115Z,temperature,5.2
Noora's farm,2021-10-06T11:13:54.449Z,temperature,6.3
Noora's farm,2021-10-06T04:41:13.640Z,temperature,5.0
Noora's farm,2021-10-06T17:39:54.041Z,temperature,3.9
Noora's farm,2021-10-06T19:17:11.421Z,temperature,3.7
Noora's farm,2021-10-06T10:29:59.172Z,temperature,7.7
Noora's farm,2021-10-06T06:41:53.615Z,temperature,6.0
Noora's farm,2021-10-07T06:41:53.615Z,pH,5.89
Noora's farm,2021-10-07T06:41:53.615Z,rainFall,0
Noora's farm,2021-10-07T02:48:45.591Z,temperature,18.7
Noora's farm,2021-10-06T22:55:47.180Z,temperature,16.7
Noora's farm,2021-10-07T00:18:40.593Z,temperature,17.3
Noora's farm,2021-10-07T04:45:39.036Z,temperature,18.4
Noora's farm,2021-10-07T04:58:15.092Z,temperature,19.8
Noora's farm,2021-10-07T18:05:22.850Z,temperature,17.6
Noora's farm,2021-10-08T18:05:22.850Z,pH,6.09
Noora's farm,2021-10-08T18:05:22.850Z,rainFall,0
Noora's farm,2021-10-08T03:32:25.955Z,temperature,8.9
Noora's farm,2021-10-08T00:08:35.971Z,temperature,8.5
Noora's farm,2021-10-08T06:10:35.822Z,temperature,11.2
Noora's farm,2021-10-08T20:28:00.263Z,temperature,6.5
Noora's farm,2021-10-08T15:43:47.380Z,temperature,8.9
Noora's farm,2021-10-08T01:27:28.229Z,temperature,9.1
Noora's farm,2021-10-08T13:39:40.947Z,temperature,9.9
Noora's farm,2021-10-08T04:01:18.216Z,temperature,9.3
Noora's farm,2021-10-08T13:05:38.563Z,temperature,9.6
Noora's farm,2021-10-07T23:37:48.626Z,temperature,6.5
Noora's farm,2021-10-08T23:37:48.626Z,pH,6.32
Noora's farm,2021-10-08T23:37:48.626Z,rainFall,3.0
Noora's farm,2021-10-09T18:46:32.349Z,temperature,15.6
Noora's farm,2021-10-09T09:14:51.650Z,temperature,18.6
Noora's farm,2021-10-09T07:40:03.955Z,temperature,18.9
Noora's farm,2021-10-09T09:45:43.245Z,temperature,18.8
Noora's farm,2021-10-09T19:39:14.901Z,temperature,15.1
Noora's farm,2021-10-09T12:47:40.996Z,temperature,18.8
Noora's farm,2021-10-09T01:04:04.529Z,temperature,16.2
Noora's farm,2021-10-09T16:09:00.458Z,temperature,17.1
Noora's farm,2021-10-10T16:09:00.458Z,pH,5.76
Noora's farm,2021-10-10T16:09:00.458Z,rainFall,3.2
Noora's farm,2021-10-10T18:30:19.585Z,temperature,15.5
Noora's farm,2021-10-10T13:28:00.394Z,temperature,19.1
Noora's farm,2021-10-10T03:08:45.078Z,temperature,17.2
Noora's farm,2021-10-10T10:42:31.463Z,temperature,19.6
Noora's farm,2021-10-10T15:36:46.797Z,temperature,18.1
Noora's farm,2021-10-10T17:58:50.765Z,temperature,15.6
Noora's farm,2021-10-10T10:25:24.834Z,temperature,19.6
Noora's farm,2021-10-11T10:25:24.834Z,pH,6.27
Noora's farm,2021-10-11T10:25:24.834Z,rainFall,2.7
Noora's farm,2021-10-11T09:45:19.468Z,temperature,12.4
Noora's farm,2021-10-10T21:08:44.940Z,temperature,6.7
Noora's farm,2021-10-11T21:08:44.940Z,pH,6.52
Noora's farm,2021-10-11T21:08:44.940Z,rainFall,2.9
Noora's farm,2021-10-12T20:37:18.084Z,temperature,-0.2
Noora's farm,2021-10-12T18:54:32.501Z,temperature,1.0
Noora's farm,2021-10-12T01:52:00.616Z,temperature,2.6
Noora's farm,2021-10-12T19:02:23.831Z,temperature,0.6
Noora's farm,2021-10-12T02:42:53.236Z,temperature,2.7
Noora's farm,2021-10-12T05:06:08.887Z,temperature,3.6
Noora's farm,2021-10-12T13:47:36.649Z,temperature,3.8
Noora's farm,2021-10-12T03:28:55.269Z,temperature,2.8
Noora's farm,2021-10-12T15:19:39.199Z,temperature,2.7
Noora's farm,2021-10-13T15:19:39.199Z,pH,5.90
Noora's farm,2021-10-13T15:19:39.199Z,rainFall,0
Noora's farm,2021-10-13T07:34:21.835Z,temperature,5.1
Noora's farm,2021-10-13T03:06:43.399Z,temperature,4.5
Noora's farm,2021-10-13T08:05:49.430Z,temperature,6.6
Noora's farm,2021-10-13T13:10:11.071Z,temperature,4.9
Noora's farm,2021-10-13T07:03:24.725Z,temperature,5.8
Noora's farm,2021-10-13T20:58:30.093Z,temperature,2.3
Noora's farm,2021-10-14T20:58:30.093Z,pH,5.65
Noora's farm,2021-10-14T20:58:30.093Z,rainFall,0
Noora's farm,2021-10-14T14:04:00.957Z,temperature,7.0
Noora's farm,2021-10-14T07:17:46.257Z,temperature,7.8
Noora's farm,2021-10-14T13:18:35.139Z,temperature,7.5
Noora's farm,2021-10-14T07:58:22.699Z,temperature,8.0
Noora's farm,2021-10-14T05:48:46.656Z,temperature,8.4
Noora's farm,2021-10-15T05:48:46.656Z,pH,6.46
Noora's farm,2021-10-15T05:48:46.656Z,rainFall,3.6
Noora's farm,2021-10-15T17:25:07.896Z,temperature,11.3
Noora's farm,2021-10-14T23:09:26.253Z,temperature,10.8
Noora's farm,2021-10-15T15:02:59.694Z,temperature,12.8
Noora's farm,2021-10-15T17:06:42.844Z,temperature,11.8
Noora's farm,2021-10-14T22:56:34.300Z,temperature,9.3
Noora's farm,2021-10-14T23:21:33.340Z,temperature,9.8
Noora's farm,2021-10-15T12:41:23.175Z,temperature,14.5
Noora's farm,2021-10-16T12:41:23.175Z,pH,6.08
Noora's farm,2021-10-16T12:41:23.175Z,rainFall,6.0
Noora's farm,2021-10-16T11:57:44.051Z,temperature,11.8
Noora's farm,2021-10-17T11:57:44.051Z,pH,5.74
Noora's farm,2021-10-17T11:57:44.051Z,rainFall,0
Noora's farm,2021-10-17T12:56:14.938Z,temperature,9.3
Noora's farm,2021-10-18T12:56:14.938Z,pH,6.29
Noora's farm,2021-10-18T12:56:14.938Z,rainFall,4.0
Noora's farm,2021-10-18T17:29:32.471Z,temperature,3.1
Noora's farm,2021-10-18T19:32:58.572Z,temperature,1.3
Noora's farm,2021-10-18T19:05:52.895Z,temperature,1.2
Noora's farm,2021-10-18T00:31:57.581Z,temperature,1.9
Noora's farm,2021-10-18T11:22:19.532Z,temperature,3.9
Noora's farm,2021-10-18T14:36:18.413Z,temperature,4.2
Noora's farm,2021-10-18T19:18:56.894Z,temperature,0.6
Noora's farm,2021-10-19T19:18:56.894Z,pH,5.69
Noora's farm,2021-10-19T19:18:56.894Z,rainFall,0
Noora's farm,2021-10-19T10:16:50.619Z,temperature,12.4
Noora's farm,2021-10-19T12:11:54.488Z,temperature,14.1
Noora's farm,2021-10-20T12:11:54.488Z,pH,5.88
Noora's farm,2021-10-20T12:11:54.488Z,rainFall,0
Noora's farm,2021-10-20T04:55:48.003Z,temperature,3.1
Noora's farm,2021-10-20T10:05:04.081Z,temperature,3.9
Noora's farm,2021-10-20T06:28:27.552Z,temperature,4.4
Noora's farm,2021-10-20T19:43:18.219Z,temperature,0.3
Noora's farm,2021-10-20T19:17:20.555Z,temperature,0.5
Noora's farm,2021-10-20T16:36:10.645Z,temperature,2.6
Noora's farm,2021-10-21T16:36:10.645Z,pH,6.34
Noora's farm,2021-10-21T16:36:10.645Z,rainFall,0
Noora's farm,2021-10-21T20:00:58.703Z,temperature,5.0
Noora's farm,2021-10-21T15:54:37.226Z,temperature,8.3
Noora's farm,2021-10-22T15:54:37.226Z,pH,6.51
Noora's farm,2021-10-22T15:54:37.226Z,rainFall,3.4
Noora's farm,2021-10-22T04:11:58.421Z,temperature,10.2
Noora's farm,2021-10-22T20:31:20.914Z,temperature,8.1
Noora's farm,2021-10-22T15:58:49.951Z,temperature,9.7
Noora's farm,2021-10-22T07:07:49.847Z,temperature,11.1
Noora's farm,2021-10-21T21:30:07.388Z,temperature,6.1
Noora's farm,2021-10-22T07:47:16.546Z,temperature,10.3
Noora's farm,2021-10-22T14:11:23.288Z,temperature,9.5
Noora's farm,2021-10-22T05:11:42.342Z,temperature,10.9
Noora's farm,2021-10-22T17:04:40.850Z,temperature,9.3
Noora's farm,2021-10-22T06:46:49.167Z,temperature,10.5
Noora's farm,2021-10-23T06:46:49.167Z,pH,6.34
Noora's farm,2021-10-23T06:46:49.167Z,rainFall,0
Noora's farm,2021-10-23T10:29:36.958Z,temperature,12.0
Noora's farm,2021-10-23T07:59:04.165Z,temperature,10.6
Noora's farm,2021-10-23T06:11:01.406Z,temperature,11.5
Noora's farm,2021-10-22T22:28:02.167Z,temperature,6.2
Noora's farm,2021-10-23T15:36:40.826Z,temperature,9.9
Noora's farm,2021-10-23T05:31:15.874Z,temperature,11.0
Noora's farm,2021-10-23T08:55:39.689Z,temperature,10.6
Noora's farm,2021-10-23T02:28:53.812Z,temperature,8.2
Noora's farm,2021-10-22T23:26:43.942Z,temperature,7.3
Noora's farm,2021-10-23T15:31:26.726Z,temperature,9.4
Noora's farm,2021-10-24T15:31:26.726Z,pH,5.71
Noora's farm,2021-10-24T15:31:26.726Z,rainFall,0
Noora's farm,2021-10-24T20:42:16.803Z,temperature,7.7
Noora's farm,2021-10-24T11:57:34.740Z,temperature,11.3
Noora's farm,2021-10-25T11:57:34.740Z,pH,5.63
Noora's farm,2021-10-25T11:57:34.740Z,rainFall,3.5
Noora's farm,2021-10-25T08:15:22.060Z,temperature,6.9
Noora's farm,2021-10-26T08:15:22.060Z,pH,6.03
Noora's farm,2021-10-26T08:15:22.060Z,rainFall,2.7
Noora's farm,2021-10-26T19:50:03.210Z,temperature,-3.5
Noora's farm,2021-10-27T19:50:03.210Z,pH,5.78
Noora's farm,2021-10-27T19:50:03.210Z,rainFall,0
Noora's farm,2021-10-27T11:03:04.935Z,temperature,3.1
Noora's farm,2021-10-27T08:49:10.888Z,temperature,4.0
Noora's farm,2021-10-28T08:49:10.888Z,pH,6.15
Noora's farm,2021-10-28T08:49:10.888Z,rainFall,2.9
Noora's farm,2021-10-28T01:01:02.843Z,temperature,0.5
Noora's farm,2021-10-27T21:34:01.049Z,temperature,-2.1
Noora's farm,2021-10-28T21:34:01.049Z,pH,5.82
Noora's farm,2021-10-28T21:34:01.049Z,rainFall,4.5
Noora's farm,2021-10-29T10:29:06.188Z,temperature,8.7
Noora's farm,2021-10-29T02:05:00.134Z,temperature,5.3
Noora's farm,2021-10-29T14:23:41.385Z,temperature,7.6
Noora's farm,2021-10-30T14:23:41.385Z,pH,6.59
Noora's farm,2021-10-30T14:23:41.385Z,rainFall,3.0
Noora's farm,2021-10-30T11:18:23.395Z,temperature,3.6
Noora's farm,2021-10-30T02:21:27.009Z,temperature,2.7
Noora's farm,2021-10-29T23:33:33.454Z,temperature,1.1
Noora's farm,2021-10-30T09:19:13.698Z,temperature,5.0
Noora's farm,2021-10-30T12:57:07.894Z,temperature,5.2
Noora's farm,2021-10-29T21:55:18.353Z,temperature,-1.2
Noora's farm,2021-10-29T23:46:26.486Z,temperature,1.0
Noora's farm,2021-10-30T23:46:26.486Z,pH,6.25
Noora's farm,2021-10-30T23:46:26.486Z,rainFall,2.1
Noora's farm,2021-10-31T09:18:19.238Z,temperature,13.6
Noora's farm,2021-10-31T16:28:00.665Z,temperature,10.5
Noora's farm,2021-10-31T14:04:52.198Z,temperature,12.0
Noora's farm,2021-10-31T02:13:21.893Z,temperature,10.3
Noora's farm,2021-11-01T02:13:21.893Z,pH,6.10
Noora's farm,2021-11-01T02:13:21.893Z,rainFall,2.6
Noora's farm,2021-11-01T06:04:47.539Z,temperature,6.9
Noora's farm,2021-10-31T22:21:26.535Z,temperature,1.1
Noora's farm,2021-11-01T14:28:14.085Z,temperature,6.8
Noora's farm,2021-11-02T14:28:14.085Z,pH,6.26
Noora's farm,2021-11-02T14:28:14.085Z,rainFall,3.6
Noora's farm,2021-11-02T04:49:31.628Z,temperature,8.5
Noora's farm,2021-11-02T11:48:28.817Z,temperature,10.1
Noora's farm,2021-11-03T11:48:28.817Z,pH,6.14
Noora's farm,2021-11-03T11:48:28.817Z,rainFall,2.7
Noora's farm,2021-11-03T19:29:03.406Z,temperature,-1.0
Noora's farm,2021-11-03T17:33:41.286Z,temperature,-1.0
Noora's farm,2021-11-03T00:26:37.656Z,temperature,-3.3
Noora's farm,2021-11-04T00:26:37.656Z,pH,6.59
Noora's farm,2021-11-04T00:26:37.656Z,rainFall,0
Noora's farm,2021-11-03T23:07:45.253Z,temperature,3.8
Noora's farm,2021-11-03T23:03:59.452Z,temperature,4.2
Noora's farm,2021-11-04T21:53:24.610Z,temperature,4.9
Noora's farm,2021-11-05T21:53:24.610Z,pH,6.16
Noora's farm,2021-11-05T21:53:24.610Z,rainFall,0
Noora's farm,2021-11-04T22:28:28.536Z,temperature,0.6
Noora's farm,2021-11-05T13:21:48.641Z,temperature,4.0
Noora's farm,2021-11-05T20:01:34.970Z,temperature,0.5
Noora's farm,2021-11-05T16:26:50.050Z,temperature,4.2
Noora's farm,2021-11-05T10:32:02.821Z,temperature,4.0
Noora's farm,2021-11-05T04:12:10.501Z,temperature,2.4
Noora's farm,2021-11-06T04:12:10.501Z,pH,6.47
Noora's farm,2021-11-06T04:12:10.501Z,rainFall,2.3
Noora's farm,2021-11-06T20:19:09.750Z,temperature,-0.4
Noora's farm,2021-11-06T07:33:59.499Z,temperature,1.7
Noora's farm,2021-11-06T00:29:50.775Z,temperature,-1.1
Noora's farm,2021-11-06T12:47:04.390Z,temperature,2.0
Noora's farm,2021-11-06T09:09:09.193Z,temperature,2.3
Noora's farm,2021-11-06T19:27:50.376Z,temperature,-0.1
Noora's farm,2021-11-06T06:21:28.266Z,temperature,0.4
Noora's farm,2021-11-06T16:39:43.338Z,temperature,0.9
Noora's farm,2021-11-06T15:12:46.684Z,temperature,0.8
Noora's farm,2021-11-06T19:24:54.825Z,temperature,-0.2
Noora's farm,2021-11-07T19:24:54.825Z,pH,6.31
Noora's farm,2021-11-07T19:24:54.825Z,rainFall,3.2
Noora's farm,2021-11-07T11:27:36.020Z,temperature,11.2
Noora's farm,2021-11-07T12:51:26.590Z,temperature,12.5
Noora's farm,2021-11-07T02:20:25.506Z,temperature,8.8
Noora's farm,2021-11-06T22:30:52.946Z,temperature,7.6
Noora's farm,2021-11-07T05:32:00.223Z,temperature,11.0
Noora's farm,2021-11-07T11:04:09.063Z,temperature,12.5
Noora's farm,2021-11-06T22:45:09.370Z,temperature,6.2
Noora's farm,2021-11-07T16:14:35.371Z,temperature,10.6
Noora's farm,2021-11-08T16:14:35.371Z,pH,5.66
Noora's farm,2021-11-08T16:14:35.371Z,rainFall,3.9
Noora's farm,2021-11-08T04:22:04.895Z,temperature,4.6
Noora's farm,2021-11-08T04:22:44.752Z,temperature,4.6
Noora's farm,2021-11-08T19:15:42.585Z,temperature,3.6
Noora's farm,2021-11-08T06:27:17.320Z,temperature,7.2
Noora's farm,2021-11-08T06:03:41.565Z,temperature,6.7
Noora's farm,2021-11-07T23:36:55.148Z,temperature,2.6
Noora's farm,2021-11-07T23:10:14.399Z,temperature,2.1
Noora's farm,2021-11-08T16:26:36.146Z,temperature,6.7
Noora's farm,2021-11-09T16:26:36.146Z,pH,6.61
Noora's farm,2021-11-09T16:26:36.146Z,rainFall,2.6
Noora's farm,2021-11-09T07:49:29.464Z,temperature,-3.6
Noora's farm,2021-11-09T19:33:32.064Z,temperature,-6.2
Noora's farm,2021-11-09T03:55:03.259Z,temperature,-5.4
Noora's farm,2021-11-09T18:32:48.372Z,temperature,-5.4
Noora's farm,2021-11-09T13:58:36.250Z,temperature,-3.6
Noora's farm,2021-11-09T03:23:31.866Z,temperature,-5.5
Noora's farm,2021-11-09T17:33:40.216Z,temperature,-4.1
Noora's farm,2021-11-10T17:33:40.216Z,pH,6.22
Noora's farm,2021-11-10T17:33:40.216Z,rainFall,4.5
Noora's farm,2021-11-10T01:43:00.863Z,temperature,-4.3
Noora's farm,2021-11-10T00:00:51.129Z,temperature,-3.6
Noora's farm,2021-11-10T20:05:08.521Z,temperature,-4.8
Noora's farm,2021-11-09T22:41:43.241Z,temperature,-5.6
Noora's farm,2021-11-10T16:37:39.174Z,temperature,-1.7
Noora's farm,2021-11-09T22:18:42.315Z,temperature,-6.3
Noora's farm,2021-11-10T03:44:50.614Z,temperature,-2.0
Noora's farm,2021-11-10T00:31:28.853Z,temperature,-5.2
Noora's farm,2021-11-10T03:03:59.089Z,temperature,-3.2
Noora's farm,2021-11-11T03:03:59.089Z,pH,5.87
Noora's farm,2021-11-11T03:03:59.089Z,rainFall,3.0
Noora's farm,2021-11-11T04:04:30.705Z,temperature,0.1
Noora's farm,2021-11-11T05:07:37.896Z,temperature,2.3
Noora's farm,2021-11-11T13:09:20.625Z,temperature,2.9
Noora's farm,2021-11-11T16:18:44.636Z,temperature,0.5
Noora's farm,2021-11-11T12:10:19.658Z,temperature,2.9
Noora's farm,2021-11-10T22:10:02.538Z,temperature,-1.8
Noora's farm,2021-11-11T00:13:09.744Z,temperature,-1.7
Noora's farm,2021-11-11T21:37:09.626Z,temperature,-0.8
Noora's farm,2021-11-11T13:24:39.750Z,temperature,1.4
Noora's farm,2021-11-12T13:24:39.750Z,pH,5.66
Noora's farm,2021-11-12T13:24:39.750Z,rainFall,0
Noora's farm,2021-11-12T14:15:06.046Z,temperature,-4.5
Noora's farm,2021-11-12T02:05:24.431Z,temperature,-6.1
Noora's farm,2021-11-12T16:47:01.794Z,temperature,-4.3
Noora's farm,2021-11-12T10:49:42.664Z,temperature,-4.2
Noora's farm,2021-11-12T03:04:35.912Z,temperature,-5.5
Noora's farm,2021-11-12T18:29:23.234Z,temperature,-6.2
Noora's farm,2021-11-12T08:26:02.057Z,temperature,-3.3
Noora's farm,2021-11-12T13:13:44.600Z,temperature,-3.3
Noora's farm,2021-11-12T17:57:39.313Z,temperature,-5.7
